Date Rptd,DR NO,DATE OCC,TIME OCC,AREA,AREA NAME,RD,Crm Cd,Crm Cd Desc,Status,Status Desc,LOCATION,Cross Street,Location 1,CrimeType
08/19/2014,141515807,08/19/2014,1030,15,N Hollywood,1522,624,BATTERY - SIMPLE ASSAULT,IC,Invest Cont,13000         VICTORY                      BL,,"(34.1867, -118.4159)",Vehicle Stolen
08/19/2014,141515821,08/19/2014,800,15,N Hollywood,1599,420,THEFT FROM MOTOR VEHICLE - PETTY ($950.01 & OVER),IC,Invest Cont, 3600         REGAL                        PL,,"(34.1337, -118.3632)",Traffic Dr
08/19/2014,141515822,08/19/2014,1930,15,N Hollywood,1519,510,VEHICLE - STOLEN,IC,Invest Cont,              VINELAND,   SATICOY,"(34.2085, -118.3703)",Robbery
08/19/2014,141515828,08/19/2014,1835,15,N Hollywood,1511,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),AA,Adult Arrest,13000         SHERMAN                      WY,,"(34.2012, -118.416)",Vehicle Stolen
08/19/2014,141515829,08/19/2014,1710,15,N Hollywood,1555,997,TRAFFIC DR #,IC,Invest Cont,              MAGNOLIA                     BL,   VINELAND                     AV,"(34.1649, -118.3782)",Traffic Dr
08/19/2014,141515830,08/19/2014,2000,15,N Hollywood,1595,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",IC,Invest Cont,              CARPENTER                    AV,   SUNSHINE                     TR,"(34.1423, -118.3911)",Burglary
08/20/2014,141515831,08/19/2014,2155,15,N Hollywood,1566,997,TRAFFIC DR #,AA,Adult Arrest,              VINELAND                     AV,   MOORPARK                     ST,"(34.1473, -118.3703)",Vehicle Stolen
08/20/2014,141515833,08/19/2014,1630,15,N Hollywood,1516,626,SPOUSAL(COHAB) ABUSE - SIMPLE ASSAULT,AA,Adult Arrest, 6700         CAMELLIA                     AV,,"(34.1922, -118.3823)",Vandalism
08/20/2014,141515846,08/19/2014,1345,15,N Hollywood,1525,624,BATTERY - SIMPLE ASSAULT,AO,Adult Other,              RADFORD                      AV,   VICTORY                      BL,"(34.179, -118.3922)",Battery
08/20/2014,141515852,08/19/2014,430,15,N Hollywood,1503,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",IC,Invest Cont, 7500         LAUREL CANYON                BL,,"(34.2068, -118.3965)",Burglary
08/20/2014,141515856,08/19/2014,1730,15,N Hollywood,1525,624,BATTERY - SIMPLE ASSAULT,IC,Invest Cont,11800         HAMLIN                       ST,,"(34.1888, -118.3899)",Robbery
08/20/2014,141515858,08/19/2014,1340,15,N Hollywood,1506,997,TRAFFIC DR #,IC,Invest Cont,              COHASSET                     ST,   VINELAND,"(34.2067, -118.378)",Traffic Dr
08/20/2014,141515863,08/19/2014,715,15,N Hollywood,1549,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,AO,Adult Other, 5400         TUJUNGA                      AV,,"(34.1689, -118.379)",Robbery
08/19/2014,141515865,08/19/2014,1000,15,N Hollywood,1522,624,BATTERY - SIMPLE ASSAULT,IC,Invest Cont,              VANOWEN                      ST,   ERWIN                        AV,"(34.194, -118.4223)",Robbery
08/19/2014,141515866,08/19/2014,500,15,N Hollywood,1527,310,BURGLARY,IC,Invest Cont,11300         OXNARD                       ST,,"(34.1794, -118.3769)",Traffic Dr
08/20/2014,141515897,08/19/2014,1900,15,N Hollywood,1545,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",IC,Invest Cont, 5500         RADFORD                      AV,,"(34.1704, -118.3921)",Battery
08/21/2014,141515950,08/19/2014,2000,15,N Hollywood,1585,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),AA,Adult Arrest,11000         AQUA VISTA                   ST,,"(34.145, -118.3703)",Criminal Threats
08/19/2014,141515981,08/19/2014,500,15,N Hollywood,1527,330,BURGLARY FROM VEHICLE,IC,Invest Cont,11300         OXNARD                       ST,,"(34.1794, -118.3769)",Vandalism
08/20/2014,141516019,08/19/2014,1505,15,N Hollywood,1523,997,TRAFFIC DR #,IC,Invest Cont,              COLDWATER CANYON             AV,   KITTRIDGE                    ST,"(34.1813, -118.4137)",Vandalism
08/19/2014,141601297,08/19/2014,247,16,Foothill,1636,310,BURGLARY,IC,Invest Cont,10400         SUNLAND                      BL,,"(34.2598, -118.3281)",Traffic Dr
08/19/2014,141601298,08/19/2014,1250,16,Foothill,1656,210,ROBBERY,AA,Adult Arrest, 8500         DAY                          ST,,"(34.2543, -118.3181)",Criminal Threats
08/19/2014,141612564,08/19/2014,1200,16,Foothill,1633,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",IC,Invest Cont,12000         FOOTHILL                     BL,,"(34.277, -118.3977)",Robbery
08/19/2014,141612567,08/19/2014,1200,16,Foothill,1633,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",IC,Invest Cont,12000         FOOTHILL                     BL,,"(34.277, -118.3977)",Criminal Threats
08/19/2014,141612574,08/19/2014,700,16,Foothill,1612,624,BATTERY - SIMPLE ASSAULT,JA,Juv Arrest,13100         JUDD                         ST,,"(34.2727, -118.4186)",Battery
08/19/2014,141612585,08/19/2014,1000,16,Foothill,1654,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",AA,Adult Arrest,10700         GLENOAKS                     BL,,"(34.264, -118.4011)",Traffic Dr
08/19/2014,141612588,08/19/2014,1000,16,Foothill,1654,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",AA,Adult Arrest,10700         GLENOAKS                     BL,,"(34.264, -118.4011)",Vandalism
